2012-03-26,599.790016,607.150024,595.259979,606.97998,148935500,80.302522
2012-03-23,600.490005,601.799995,594.399986,596.050011,107622200,78.856504
2012-03-22,597.779984,604.499977,595.529999,599.340019,155967700,79.291767
2012-03-21,602.73999,609.650002,601.410027,602.499985,161010500,79.709826
2012-03-20,599.51001,606.899979,591.480026,605.959984,204165500,80.167578
2012-03-19,598.37001,601.769981,589.050011,601.100006,225309000,79.524611
2012-03-16,584.719978,589.199974,577.999985,585.569984,206371900,77.470013
2012-03-15,599.609985,600.009995,578.550011,585.559998,289929500,77.468692
2012-03-14,578.050026,594.719994,575.399979,589.580009,354711000,78.000533
2012-03-13,557.540024,568.18,555.750023,568.099998,172713800,75.15876
2012-03-12,548.979988,551.999977,547.000023,551.999977,101820600,73.028752
2012-03-09,544.209999,547.740013,543.110001,545.170021,104729800,72.125159
2012-03-08,534.689995,542.989998,532.120003,541.989975,129114300,71.704444
2012-03-07,536.800003,537.779999,523.299988,530.69001,199630200,70.209476
2012-03-06,523.659996,533.690025,516.219986,530.259987,202559700,70.152585
2012-03-05,545.420013,547.47998,526.000023,533.160027,202281100,70.536256
2012-03-02,544.240013,546.800018,542.519974,545.180008,107928100,72.126481
2012-03-01,548.169983,548.209984,538.769981,544.469978,170817500,72.032545
2012-02-29,541.560005,547.610023,535.700005,542.440025,238002800,71.763985
2012-02-28,527.960014,535.410011,525.850006,535.410011,150096800,70.833925
2012-02-27,521.309982,528.50,516.280014,525.760017,136895500,69.557246
2012-02-24,519.669998,522.899979,518.640015,522.409981,103768000,69.114041
2012-02-23,515.079987,517.830009,509.499992,516.389977,142006900,68.317604
2012-02-22,513.079994,515.489983,509.070023,513.039993,120825600,67.874406
2012-02-21,506.880013,514.850021,504.120003,514.850021,151398800,68.11387
2012-02-17,503.109993,507.77002,500.299995,502.12001,133951300,66.429709
2012-02-16,491.500008,504.890007,486.62999,502.209999,236138000,66.441614
2012-02-15,514.259995,526.290016,496.889984,497.669975,376530000,65.840976
2012-02-14,504.659988,509.56002,502.000008,509.459991,115099600,67.400777
2012-02-13,499.529991,503.830009,497.089989,502.600021,129304000,66.493214
2012-02-10,490.960022,497.619987,488.54998,493.419998,157825500,65.278711
2012-02-09,480.760002,496.750008,480.559998,493.170006,221053700,65.245637
2012-02-08,470.500008,476.789978,469.699989,476.680016,101972500,63.064037
2012-02-07,465.250008,469.749977,464.579979,468.830009,79055900,62.025493
2012-02-06,458.379997,464.979988,458.20002,463.969978,62353200,61.382518
2012-02-03,457.300026,460.000008,455.560013,459.68,71649900,60.814961
2012-02-02,455.899994,457.169983,453.980003,455.120003,46699100,60.21168
2012-02-01,458.410011,458.989998,455.550026,456.189987,67511500,60.353237
2012-01-31,455.589973,458.240021,453.070023,456.47998,97920900,60.391603
2012-01-30,445.709988,453.900002,445.390007,453.009995,94835300,59.932529
2012-01-27,444.339996,448.480011,443.769997,447.28001,74927300,59.174461
2012-01-26,448.360008,448.789978,443.139996,444.62999,80996300,58.823867
2012-01-25,454.439987,454.449974,443.729996,446.659996,239578500,59.092434
2012-01-24,425.10001,425.10001,419.550003,420.409996,136909500,55.619599
2012-01-23,422.669994,428.449993,422.299999,427.409996,76515600,56.545688
2012-01-20,427.489998,427.500011,419.750008,420.300007,103493600,55.605048
2012-01-19,430.150005,431.370007,426.510002,427.750004,65434600,56.590671
2012-01-18,426.959999,429.46999,426.300011,429.110008,69197800,56.770597
2012-01-17,424.199989,425.98999,422.959988,424.700001,60724300,56.18716
2012-01-13,419.699993,420.449997,418.659996,419.810009,56505400,55.540222
2012-01-12,422.279999,422.900013,418.750011,421.389992,53146800,55.749251
2012-01-11,422.680008,422.849998,419.309998,422.549992,53771200,55.902717
2012-01-10,425.909988,426.000004,421.500008,423.239994,64549100,55.994003
2012-01-09,425.499992,427.750004,421.349991,421.73,98506100,55.794234
2012-01-06,419.770008,422.749996,419.220009,422.400002,79573200,55.882874
2012-01-05,414.950005,418.550007,412.670006,418.029995,67817400,55.304729
2012-01-04,410.000011,414.680012,409.279995,413.44001,65005500,54.697481
2012-01-03,409.399998,412.499989,408.999989,411.23,75555200,54.4051
2011-12-30,403.51001,406.280006,403.490009,405.000004,44915500,53.580881
2011-12-29,403.399994,405.650005,400.509995,405.120007,53994500,53.596757
2011-12-28,406.890007,408.250011,401.34,402.640003,57165500,53.268656
2011-12-27,403.099987,409.090004,403.020012,406.529999,66269000,53.783297
2011-12-23,399.690002,403.590012,399.489998,403.330006,67349800,53.359942
2011-12-22,397.000008,399.12999,396.099987,398.550003,50589700,52.727555
2011-12-21,396.689987,397.299988,392.009987,396.450008,65737000,52.449729
2011-12-20,387.76001,396.099987,387.259998,395.949997,84303800,52.383579
2011-12-19,382.470009,384.85001,380.480003,382.210003,58882600,50.565798
2011-12-16,380.360001,384.149994,379.569996,381.019989,105369600,50.408361
2011-12-15,383.330002,383.739998,378.309994,378.939995,64050000,50.133181
2011-12-14,386.700012,387.380001,377.679993,380.19001,101721900,50.298556
2011-12-13,392.999996,395.399998,387.099995,388.809994,84732200,51.438967
2011-12-12,391.679993,393.89999,389.450008,391.839996,75266800,51.839832
2011-12-09,392.850006,394.039993,391.029991,393.62001,74248300,52.075325
2011-12-08,391.450001,395.50,390.23,390.659996,94089100,51.68372
2011-12-07,389.929993,390.940002,386.759987,389.09,76186600,51.476012
2011-12-06,392.509998,394.629993,389.379993,390.949989,70899500,51.722085
2011-12-05,393.489994,396.410007,390.390003,393.01001,89302500,51.994623
2011-12-02,389.82999,393.629997,388.580002,389.700001,94763900,51.556714
2011-12-01,382.539997,389.000011,380.749996,387.93,96795300,51.322545
2011-11-30,381.290009,382.279991,378.300007,382.199989,101484600,50.564474
2011-11-29,375.840004,378.830006,370.200008,373.199997,93963800,49.373788
2011-11-28,372.349991,376.719997,370.329998,376.12001,86603300,49.760102
2011-11-25,368.419994,371.14999,363.320011,363.570004,63690200,48.099755
2011-11-23,374.509987,375.840004,366.880013,366.990002,107067800,48.552216
2011-11-22,371.02,377.930012,370.939999,376.510006,102255300,49.811698
2011-11-21,370.400013,371.679989,365.910004,369.009995,111995100,48.819458
2011-11-18,378.919994,379.990005,374.880009,374.94001,92984500,49.60399
2011-11-17,383.980003,384.57999,375.499996,377.41,119975100,49.930765
2011-11-16,389.250004,391.140007,384.320011,384.770008,87302600,50.904483
2011-11-15,380.800011,389.499996,379.449993,388.829994,107702700,51.441613
2011-11-14,383.519993,385.249992,378.200005,379.260002,108226300,50.175518
2011-11-11,386.609997,388.700005,380.259998,384.619991,163446500,50.884636
2011-11-10,397.029995,397.209999,382.150002,385.220005,186188100,50.964017
2011-11-09,396.969994,400.890003,394.230011,395.279995,139671000,52.294938
2011-11-08,402.210007,407.999992,401.560005,406.229992,100110500,53.743606
2011-11-07,399.910007,399.999996,396.130001,399.730003,67568900,52.883668
2011-11-04,402.030003,403.439995,399.160004,400.240002,75557300,52.95114
2011-11-03,399.069988,403.399994,395.359997,403.07,110346600,53.325544
2011-11-02,400.090012,400.440006,395.110004,397.410004,81837700,52.576735
2011-11-01,397.410004,399.500011,393.220001,396.51001,132947500,52.457667
2011-10-31,402.419998,409.330009,401.050007,404.779999,96375300,53.551774
2011-10-28,403.000011,406.349995,402.509987,404.949989,80710700,53.574264
2011-10-27,407.560009,408.999989,401.889999,404.69001,123666200,53.539869
2011-10-26,401.76001,402.549988,393.150013,400.60001,114076200,52.998768
2011-10-25,405.029991,406.549999,397.37999,397.770012,107606800,52.624364
2011-10-24,396.179989,406.500011,395.399998,405.770008,125534500,53.682751
2011-10-21,398.100006,399.140003,390.750011,392.870007,155311100,51.976101
2011-10-20,399.999996,400.349991,394.210011,395.310009,137317600,52.298909
2011-10-19,401.349987,408.420002,397.799999,398.619991,276014900,52.736815
2011-10-18,421.759987,424.80999,415.990002,422.239998,220400600,55.861705
2011-10-17,421.740013,426.699993,415.939987,419.990013,171511200,55.564036
2011-10-14,416.829994,421.999992,415.270012,421.999992,143341800,55.829953
2011-10-13,404.980003,408.429989,402.849995,408.429989,106546300,54.034662
2011-10-12,407.340004,409.250008,400.139999,402.190006,155571500,53.209122
2011-10-11,392.57,403.179989,391.499989,400.289989,151421900,52.957753
2011-10-10,379.090012,388.809994,378.209991,388.809994,110628700,51.438967
2011-10-07,375.780003,377.739994,368.490009,369.799999,133864500,48.923974
2011-10-06,373.330013,384.779995,371.799992,377.369999,203145600,49.925473
2011-10-05,367.860008,379.819988,360.299995,378.249992,196617400,50.041895
2011-10-04,374.569988,381.800007,354.23999,372.500008,308419300,49.281181
2011-10-03,380.369987,382.639999,373.17001,374.600002,167274800,49.559007
2011-09-30,387.119995,388.889996,381.179993,381.319996,136910200,50.448052
2011-09-29,401.919987,402.210007,386.209988,390.570007,162771700,51.671814
2011-09-28,400.189987,403.740002,396.51001,397.009995,107409400,52.523815
2011-09-27,408.729996,409.250008,398.060005,399.260006,158124400,52.821488
2011-09-26,399.859993,403.980007,391.300011,403.170002,203219100,53.338774
2011-09-23,400.280003,406.73999,399.850006,404.299988,136569300,53.48827
2011-09-22,401.030006,409.820007,396.700001,401.820011,242120200,53.160173
2011-09-21,419.639992,421.589996,412.000004,412.140007,151494000,54.525492
2011-09-20,415.250011,422.860012,411.189999,413.449997,193938500,54.698802
2011-09-19,397.000008,413.229992,395.199993,411.630009,205965200,54.45802
2011-09-16,395.540001,400.500008,395.030003,400.500008,174628300,52.985538
2011-09-15,391.43,393.660011,389.900005,392.959995,104454700,51.988006
2011-09-14,387.019993,392.209991,385.759991,389.299992,133681100,51.503793
2011-09-13,382.139988,386.209988,380.250011,384.619991,110140100,50.884636
2011-09-12,372.999992,380.880013,371.899994,379.939991,116958100,50.265479
2011-09-09,383.929989,385.999996,375.020012,377.479988,141203300,49.940025
2011-09-08,382.399994,388.609989,382.310005,384.140007,104039600,50.821135
2011-09-07,385.560013,385.599987,382.000011,383.929989,87644200,50.79335
2011-09-06,367.37001,380.330013,366.480003,379.740013,127424500,50.239023
2011-09-02,374.740005,378.00,371.830006,374.050003,109734800,49.486243
2011-09-01,385.819992,387.34,380.720009,381.030003,85931300,50.409686
2011-08-31,390.570007,392.080002,381.860008,384.830009,130646600,50.912421
2011-08-30,388.250008,391.839996,386.209988,389.989994,104480600,51.595079
2011-08-29,388.179993,391.499989,387.999989,389.969994,101317300,51.592433
2011-08-26,371.169991,383.799999,370.799995,383.579994,160369300,50.747046
2011-08-25,365.079998,375.450008,364.999996,373.720009,217836500,49.442585
2011-08-24,373.46999,378.959995,370.599991,376.180012,156566900,49.76804
2011-08-23,360.299995,373.640007,357.00,373.600006,164208800,49.426709
2011-08-22,364.509998,364.879993,355.089996,356.439987,133828800,47.156465
2011-08-19,362.169998,366.999989,356.000004,356.029991,193972100,47.102223
2011-08-18,370.839996,372.649998,361.370007,366.050007,212858800,48.427856
2011-08-17,382.310005,384.519989,378.00,380.440002,110515300,50.33163
2011-08-16,381.52,383.370003,376.060009,380.480003,124687500,50.336922
2011-08-15,379.629997,384.970013,378.089989,383.410004,115136000,50.724557
2011-08-12,378.069988,379.640011,374.230007,376.98999,132244000,49.875199
2011-08-11,370.519989,375.450008,364.71999,373.700008,185492300,49.439939
2011-08-10,371.14999,374.64999,362.499992,363.690006,219664200,48.115631
2011-08-09,361.299992,374.609989,355.000008,374.010002,270645900,49.480951
2011-08-08,361.689987,367.769993,353.019989,353.210007,285958400,46.729143
2011-08-05,380.440002,383.499992,362.570007,373.620007,301147700,49.429355
2011-08-04,389.410007,391.320011,377.349998,377.369999,217851900,49.925473
2011-08-03,390.980003,393.549995,382.23999,392.57,183127000,51.93641
2011-08-02,397.650009,397.900002,388.35001,388.909996,159884900,51.452197
2011-08-01,397.779999,399.500011,392.369995,396.749989,153209000,52.489416
2011-07-29,387.640007,395.150005,384.000004,390.479992,158146100,51.659905
2011-07-28,391.619991,396.989994,388.130005,391.819996,148508500,51.837186
2011-07-27,400.589996,402.640003,392.14999,392.59,164831100,51.939056
2011-07-26,399.999996,404.499992,399.679989,403.410007,119145600,53.370527
2011-07-25,390.350002,399.999996,389.619999,398.499989,147451500,52.720939
2011-07-22,388.319996,395.050003,387.749996,393.300003,129182200,52.032988
2011-07-21,386.950005,390.060009,383.900002,387.290012,131633600,51.237876
2011-07-20,396.119987,396.270004,385.999996,386.89999,235335100,51.186277
2011-07-19,378.00,378.650002,373.32,376.849987,204786400,49.856677
2011-07-18,365.429993,374.64999,365.280003,373.800011,143163300,49.453169
2011-07-15,361.170002,364.999996,359.17001,364.919994,121116800,48.278357
2011-07-14,361.009998,361.610012,356.340012,357.770004,107633400,47.332424
2011-07-13,358.32999,359.999989,356.380013,358.019997,97909700,47.365498
2011-07-12,353.529987,357.679989,348.619995,353.749992,112902300,46.800583
2011-07-11,356.340012,359.769997,352.820011,354.000011,110668600,46.83366
2011-07-08,353.339996,359.999989,352.199997,359.709995,122408300,47.589082
2011-07-07,354.669987,357.999996,354.000011,357.200005,99915900,47.257014
2011-07-06,348.949989,354.099987,346.709991,351.759987,111156500,46.537308
2011-07-05,343.00,349.830009,342.499989,349.43,88763500,46.229054
2011-07-01,335.950012,343.500011,334.200012,343.260006,108828300,45.412773
2011-06-30,334.699997,336.12999,332.840008,335.670006,80738700,44.408628
2011-06-29,336.040001,336.369995,331.880013,334.040009,88136300,44.192982
2011-06-28,333.650013,336.699989,333.439995,335.26001,73574900,44.354386
2011-06-27,327.590008,333.900005,327.25,332.039989,84953400,43.928382
2011-06-24,331.369987,333.150002,325.090004,326.350006,109951800,43.175606
2011-06-23,318.94001,331.689995,318.119991,331.230011,139939800,43.821224
2011-06-22,325.159992,328.899998,322.380009,322.610001,97645800,42.680809
2011-06-21,316.680012,325.800007,315.200005,325.299995,123345600,43.036692
2011-06-20,317.360001,317.700008,310.500004,315.320007,160161400,41.716354
2011-06-17,328.990013,329.249992,319.359993,320.259987,153755000,42.369906
2011-06-16,326.900005,328.679993,318.330009,325.159992,127647800,43.018169
2011-06-15,329.750004,330.300003,324.880013,326.749989,99799000,43.228523
2011-06-14,329.999996,333.250004,329.309994,332.439999,83642300,43.981303
2011-06-13,327.200012,328.309998,325.070004,326.599998,82368300,43.20868
2011-06-10,330.549995,331.660007,325.509987,325.900009,108488800,43.116072
2011-06-09,333.250004,333.669987,330.75,331.48999,68772200,43.855618
2011-06-08,331.78001,334.799999,330.649998,332.239994,83430900,43.954843
2011-06-07,338.17001,338.219997,331.900013,332.039989,132446300,43.928382
2011-06-06,345.700008,347.049999,337.810001,338.039993,115485300,44.722174
2011-06-03,343.180004,345.330013,342.009991,343.44001,78312500,45.436588
2011-06-02,346.50,347.980007,344.300003,346.099991,84695800,45.788499
2011-06-01,348.869987,352.130009,344.649998,345.509991,138670700,45.710443
2011-05-31,341.10001,347.82999,341.000008,347.82999,104438600,46.017375
2011-05-27,334.799999,337.629997,334.310001,337.409992,50899800,44.638826
2011-05-26,335.970013,336.890007,334.430004,335.000004,55640200,44.319988
2011-05-25,333.430008,338.560005,332.849995,336.779991,73556000,44.555477
2011-05-24,335.499989,335.899998,331.34,332.190006,80481800,43.948229
2011-05-23,329.970009,335.98,329.42001,334.39999,95900000,44.240607
